time,return_probability
0.0,1.0
0.0012566370614359175,1.0000000000000004
0.002513274122871835,0.9999999999999997
0.003769911184307752,0.9999999999999997
0.00502654824574367,0.9999994278845197
0.0062831853071795875,0.9999960495126927
0.007539822368615504,0.9999854735154141
0.008796459430051423,0.9999600819135392
0.01005309649148734,0.9999079744151614
0.011309733552923256,0.9998120758823823
0.012566370614359175,0.9996494735723388
0.013823007675795092,0.9993911397868935
0.015079644737231009,0.9990005734504113
0.016336281798666925,0.998435492258819
0.017592918860102846,0.9976491558897547
0.018849555921538762,0.9965905640438217
0.02010619298297468,0.9952066400906453
0.021362830044410596,0.9934441449578147
0.022619467105846513,0.991252899046735
0.023876104167282433,0.9885880232665516
0.02513274122871835,0.9854126046055097
0.026389378290154267,0.9816992934094515
0.027646015351590184,0.9774341554596707
0.0289026524130261,0.9726179261589138
0.030159289474462017,0.9672675850166106
0.031415926535897934,0.9614160738040131
0.03267256359733385,0.9551120555534057
0.033929200658769774,0.948418911077807
0.03518583772020569,0.9414128208243708
0.03644247478164161,0.9341808492241617
0.037699111843077525,0.9268173583894757
0.03895574890451344,0.9194221507665389
0.04021238596594936,0.9120961336074528
0.041469023027385275,0.9049383381754887
0.04272566008882119,0.898042192510958
0.04398229715025711,0.8914931091619741
0.045238934211693026,0.8853661435093543
0.04649557127312894,0.8797239671168341
0.047752208334564866,0.8746155848802922
0.04900884539600078,0.870074992173318
0.0502654824574367,0.8661211708660447
0.05152211951887262,0.8627576246373798
0.05277875658030853,0.859972830792495
0.05403539364174445,0.8577407372096982
0.05529203070318037,0.8560225126388518
0.056548667764616284,0.8547671777835268
0.0578053048260522,0.8539131541955823
0.05906194188748812,0.8533908755963442
0.060318578948924034,0.8531229416250101
0.06157521601035996,0.8530275847382465
0.06283185307179587,0.8530185691137694
0.06408849013323178,0.8530094420470349
0.0653451271946677,0.8529132067351828
0.06660176425610362,0.8526439891288583
0.06785840131753955,0.8521184723229795
0.06911503837897547,0.851256643540283
0.07037167544041138,0.8499824417641302
0.0716283125018473,0.8482243535252658
0.07288494956328322,0.8459157973060087
0.07414158662471913,0.8429952884774883
0.07539822368615505,0.839407092174528
0.07665486074759097,0.8351018416020441
0.07791149780902688,0.8300363412367645
0.0791681348704628,0.8241751834446462
0.08042477193189872,0.817491610441427
0.08168140899333463,0.8099687242376201
0.08293804605477055,0.8016008235587053
0.08419468311620647,0.7923946830298088
0.08545132017764238,0.782370902324643
0.0867079572390783,0.7715648593197071
0.08796459430051422,0.7600273380540503
0.08922123136195013,0.7478247137798041
0.09047786842338605,0.7350384878721264
0.09173450548482197,0.7217642060355244
0.09299114254625789,0.7081098712963757
0.09424777960769382,0.6941927979638398
0.09550441666912973,0.6801390392383967
0.09676105373056565,0.666078001511514
0.09801769079200157,0.6521384162781113
0.09927432785343748,0.6384501997694251
0.1005309649148734,0.6251359470957025
0.10178760197630932,0.6123105734563753
0.10304423903774523,0.6000782684978601
0.10430087609918115,0.5885304238532494
0.10555751316061707,0.5777443249464459
0.10681415022205298,0.5677821070123135
0.1080707872834889,0.5586901456563453
0.10932742434492482,0.5504991377659819
0.11058406140636073,0.5432240227280152
0.11184069846779665,0.5368640400578977
0.11309733552923257,0.5314038573733034
0.11435397259066848,0.5268143409289424
0.1156106096521044,0.5230520515109064
0.11686724671354032,0.5200607159848479
0.11812388377497623,0.5177713365913179
0.11938052083641215,0.5161077508052425
0.12063715789784807,0.5149806908163767
0.121893794959284,0.5142934603121522
0.12315043202071992,0.5139427198659673
0.12440706908215583,0.5138194278407554
0.12566370614359174,0.5138108148146923
0.12692034320502765,0.5138022581506015
0.12817698026646357,0.5136791213427705
0.1294336173278995,0.5133286695039361
0.1306902543893354,0.5126418144514026
0.13194689145077132,0.5115153380795323
0.13320352851220724,0.5098534172062548
0.13446016557364318,0.5075690836504309
0.1357168026350791,0.5045859264962919
0.13697343969651501,0.5008392416947949
0.13823007675795093,0.49627719661395236
0.13948671381938685,0.4908618291407725
0.14074335088082277,0.4845698854405014
0.14199998794225868,0.47739349328546754
0.1432566250036946,0.46934064882220167
0.14451326206513052,0.4604354790634412
0.14576989912656643,0.4507182295816121
0.14702653618800235,0.44024488835970693
0.14828317324943827,0.42908653271074015
0.14953981031087418,0.41732808912316866
0.1507964473723101,0.40506674885856886
0.15205308443374602,0.3924098233232464
0.15330972149518193,0.3794723652317366
0.15456635855661785,0.3663743712846618
0.15582299561805377,0.35323773489929283
0.15707963267948968,0.3401831937864798
0.1583362697409256,0.3273273642201816
0.15959290680236152,0.3147799072733182
0.16084954386379743,0.30264142056217275
0.16210618092523335,0.2910013930152466
0.16336281798666927,0.27993686072191254
0.16461945504810518,0.26951162411337515
