time,return_probability
0.0,1.0
0.0012566370614359175,0.9999998744207815
0.002513274122871835,0.9999997260199476
0.003769911184307752,0.9999992770184745
0.00502654824574367,0.9999974287412186
0.0062831853071795875,0.9999913753995479
0.007539822368615504,0.9999754304614259
0.008796459430051423,0.999939897370027
0.01005309649148734,0.9998696456371489
0.011309733552923256,0.9997430659798195
0.012566370614359175,0.9995310636683011
0.013823007675795092,0.9991965516787438
0.015079644737231009,0.9986943855323107
0.016336281798666925,0.9979718450485008
0.017592918860102846,0.996969749433318
0.018849555921538762,0.9956241875899511
0.02010619298297468,0.9938687980370218
0.021362830044410596,0.9916376186474596
0.022619467105846513,0.9888682885810454
0.023876104167282433,0.9855054737038142
0.02513274122871835,0.9815043077719106
0.026389378290154267,0.9768336228872984
0.027646015351590184,0.9714787411887352
0.0289026524130261,0.9654436215764529
0.030159289474462017,0.9587521682475689
0.031415926535897934,0.9514485853487111
0.03267256359733385,0.9435968739051455
0.033929200658769774,0.935279119733631
0.03518583772020569,0.9265929764726525
0.03644247478164161,0.9176485919020672
0.037699111843077525,0.9085645025853227
0.03895574890451344,0.8994641251226996
0.04021238596594936,0.8904712456567823
0.041469023027385275,0.8817056289418842
0.04272566008882119,0.8732799907398783
0.04398229715025711,0.8652959604807146
0.045238934211693026,0.8578421908803296
0.04649557127312894,0.8509912653345465
0.047752208334564866,0.8447992514680802
0.04900884539600078,0.839304010513202
0.0502654824574367,0.834525251220516
0.05152211951887262,0.8304644254146614
0.05277875658030853,0.8271052926585339
0.05403539364174445,0.8244148681780651
0.05529203070318037,0.8223447261835262
0.056548667764616284,0.8208324073729903
0.0578053048260522,0.8198032862964709
0.05906194188748812,0.8191726540471812
0.060318578948924034,0.8188476343686035
0.06157521601035996,0.8187295437716356
0.06283185307179587,0.8187157698671343
0.06408849013323178,0.8187020235474638
0.0653451271946677,0.8185839416131724
0.06660176425610362,0.8182589832290252
0.06785840131753955,0.8176276208213145
0.06911503837897547,0.8165945123970921
0.07037167544041138,0.8150694204016251
0.0716283125018473,0.8129680032647095
0.07288494956328322,0.8102121513272932
0.07414158662471913,0.8067305974069383
0.07539822368615505,0.8024594886240217
0.07665486074759097,0.7973429016983784
0.07791149780902688,0.7913337272145401
0.0791681348704628,0.7843946808661644
0.08042477193189872,0.7764996246079836
0.08168140899333463,0.7676349286255162
0.08293804605477055,0.7578010508539983
0.08419468311620647,0.7470139182250606
0.08545132017764238,0.7353063640360511
0.0867079572390783,0.7227290344124644
0.08796459430051422,0.7093503759726394
0.08922123136195013,0.695257305241826
0.09047786842338605,0.6805535688525769
0.09173450548482197,0.665358112381822
0.09299114254625789,0.6498021904122478
0.09424777960769382,0.6340270210231514
0.09550441666912973,0.6181796640676402
0.09676105373056565,0.6024091449911144
0.09801769079200157,0.586862407949719
0.09927432785343748,0.5716811171951401
0.1005309649148734,0.556997480659784
