time,return_probability
0.0,1.0
0.0012566370614359175,0.999999999999998
0.002513274122871835,0.9999999999999999
0.003769911184307752,1.0000000000000002
0.00502654824574367,0.9999995423061792
0.0062831853071795875,0.9999968390745192
0.007539822368615504,0.9999883777397702
0.008796459430051423,0.9999680633603181
0.01005309649148734,0.9999263740157536
0.011309733552923256,0.9998496432149129
0.012566370614359175,0.9997195206629121
0.013823007675795092,0.9995127296018553
0.015079644737231009,0.9992001201413531
0.016336281798666925,0.9987478428073373
0.017592918860102846,0.998118335604554
0.018849555921538762,0.9972706108542386
0.02010619298297468,0.9961619202313732
0.021362830044410596,0.9947495504034953
0.022619467105846513,0.9929927316369099
0.023876104167282433,0.9908547344009303
0.02513274122871835,0.9883050847970752
0.026389378290154267,0.9853216579029535
0.027646015351590184,0.981892374588778
0.0289026524130261,0.9780166391512557
0.030159289474462017,0.9737066821355957
0.031415926535897934,0.9689875871390813
0.03267256359733385,0.9638973715745991
0.033929200658769774,0.9584860134116253
0.03518583772020569,0.9528143478273834
0.03644247478164161,0.9469520452804027
0.037699111843077525,0.9409754773347224
0.03895574890451344,0.9349652693786229
0.04021238596594936,0.9290034580286711
0.041469023027385275,0.9231663742372894
0.04272566008882119,0.9175329206624893
0.04398229715025711,0.9121748777637396
0.045238934211693026,0.9071549313813259
0.04649557127312894,0.9025259852295316
0.047752208334564866,0.8983297342635541
0.04900884539600078,0.8945957689927618
0.0502654824574367,0.8913410477085467
0.05152211951887262,0.8885697561308277
0.05277875658030853,0.8862735291122626
0.05403539364174445,0.8844320025515253
0.05529203070318037,0.8830136573270627
0.056548667764616284,0.8819769114448579
0.0578053048260522,0.8812717747851877
0.05906194188748812,0.8808401685634566
0.060318578948924034,0.8806185945363384
0.06157521601035996,0.8805392908625373
0.06283185307179587,0.8805317576530522
0.06408849013323178,0.8805242305204921
0.0653451271946677,0.8804447982178165
0.06660176425610362,0.8802239343321443
0.06785840131753955,0.8797901679857105
0.06911503837897547,0.8790768144940362
0.07037167544041138,0.8780241502288154
0.0716283125018473,0.8765713943405335
0.07288494956328322,0.8746629659910001
0.07414158662471913,0.8722473210549005
0.07539822368615505,0.8692772118084193
0.07665486074759097,0.8657100292693274
0.07791149780902688,0.8615083106009316
0.0791681348704628,0.8566402862484885
0.08042477193189872,0.8510808218152993
0.08168140899333463,0.8448123946283869
0.08293804605477055,0.8378262174625
0.08419468311620647,0.8301234147926292
0.08545132017764238,0.8217161500322466
0.0867079572390783,0.8126286412541696
0.08796459430051422,0.8028978784393269
0.08922123136195013,0.7925739830011477
0.09047786842338605,0.7817201440346347
0.09173450548482197,0.7704125080527275
0.09299114254625789,0.7587376229231333
0.09424777960769382,0.7467922261136293
0.09550441666912973,0.734681131162136
0.09676105373056565,0.7225136796978509
0.09801769079200157,0.7103982119799889
0.09927432785343748,0.6984441863979233
0.1005309649148734,0.6867700699761974
0.10178760197630932,0.6754774498164435
0.10304423903774523,0.6646623577543536
0.10430087609918115,0.6544115970847865
0.10555751316061707,0.6447994181372835
0.10681415022205298,0.6358889585199077
0.1080707872834889,0.6277283970147074
0.10932742434492482,0.6203525866721801
0.11058406140636073,0.6137822080974219
0.11184069846779665,0.6080232225348392
0.11309733552923257,0.6030673490947053
0.11435397259066848,0.5988927720735587
0.1156106096521044,0.5954625416335463
0.11686724671354032,0.5927290751416125
0.11812388377497623,0.5906343755360218
0.11938052083641215,0.5891140248176401
0.12063715789784807,0.5880828385610809
