time,overlap,maxdim,real_ac,im_ac
0.4523893421169302,0.35680279207922605,4,0.6439775611461098,-0.18626464279575303
0.4586725274241098,0.3454255837289122,4,0.6352514233341547,-0.1873351355477993
0.4649557127312894,0.3286006950041103,4,0.6273852217998197,-0.18933289108056828
0.471238898038469,0.30878342830363553,4,0.6202289408682783,-0.19154830429204367
0.4775220833456486,0.28957470197059687,4,0.6132740418190471,-0.1933040202371424
0.4838052686528282,0.27415221361941455,4,0.6059424380250822,-0.19439908497699238
0.4900884539600078,0.26410548484153284,4,0.5975785723673213,-0.19499800602973172
0.49637163926718736,0.25910442007540163,4,0.587532805134291,-0.1952486090067254
0.5026548245743669,0.25715120322311963,4,0.575662472135923,-0.19517992628656292
0.5089380098815465,0.25521539810508664,4,0.5628894739401654,-0.1949360053099326
0.5152211951887261,0.25030211936979485,4,0.5510697017355973,-0.19488281074408714
0.5215043804959056,0.24068582171727665,4,0.5419855033540077,-0.19531379304830268
0.5277875658030853,0.22667989596698546,4,0.5362141059495311,-0.1960991895420382
0.5340707511102648,0.2104756082476297,4,0.5327772374540168,-0.19677722514560775
0.5403539364174444,0.1950731351315702,4,0.5296757085594589,-0.19703556773590297
0.5466371217246241,0.1829152659671081,4,0.5247217685751683,-0.1970058834294129
0.5529203070318036,0.17505529180938928,4,0.5162135396558811,-0.19702213877887714
0.5592034923389833,0.17108984075114408,4,0.5034841200942101,-0.19718810798574
0.5654866776461628,0.16944566279982565,4,0.4874109647658235,-0.197307781219434
0.5717698629533424,0.16781685991157802,4,0.4705222148420076,-0.19721006075124323
0.578053048260522,0.16393043345886102,4,0.4561898182353229,-0.19697615712252464
0.5843362335677016,0.15652362317418567,4,0.44707064445392514,-0.1967519036921677
0.5906194188748811,0.14596568475474803,4,0.4437254294425348,-0.19644862883943953
0.5969026041820608,0.13405472659743886,4,0.44427940178735714,-0.19581182753223744
0.6031857894892403,0.12304911660478093,4,0.4452254282243002,-0.19481027903925094
0.6094689747964199,0.11457694632861484,4,0.442814575547836,-0.19380888540429264
0.6157521601035995,0.10915260733914445,4,0.4343905547017069,-0.19324209421870864
0.6220353454107791,0.10634230736381878,4,0.41935157822213165,-0.19316607649714473
0.6283185307179586,0.10505628791466246,4,0.3996107365453746,-0.19322380315723808
0.6346017160251383,0.10377849563756696,4,0.3792229810076405,-0.19302939273864703
